id,sex,grade,school,condition,status,hnf_total,score_hearts,time_seconds_hearts,score_flowers,time_seconds_flowers,score_heart_flowers,time_seconds_heart_flowers,total_time,pregunta_1,pregunta_1_time,pregunta_2,pregunta_2_time,pregunta_3,pregunta_3_time,pregunta_4,pregunta_4_time,pregunta_5,pregunta_5_time,pregunta_6,pregunta_6_time,pregunta_7,pregunta_7_time,pregunta_8,pregunta_8_time,pregunta_9,pregunta_9_time,pregunta_10,pregunta_10_time,pregunta_11,pregunta_11_time,pregunta_12,pregunta_12_time,pregunta_13,pregunta_13_time,pregunta_14,pregunta_14_time,pregunta_15,pregunta_15_time,pregunta_16,pregunta_16_time,pregunta_17,pregunta_17_time,pregunta_18,pregunta_18_time,pregunta_19,pregunta_19_time,pregunta_20,pregunta_20_time,pregunta_21,pregunta_21_time,pregunta_22,pregunta_22_time,pregunta_23,pregunta_23_time,pregunta_24,pregunta_24_time,pregunta_25,pregunta_25_time,pregunta_26,pregunta_26_time,pregunta_27,pregunta_27_time,pregunta_28,pregunta_28_time,pregunta_29,pregunta_29_time,pregunta_30,pregunta_30_time,pregunta_31,pregunta_31_time,pregunta_32,pregunta_32_time,pregunta_33,pregunta_33_time,pregunta_34,pregunta_34_time,pregunta_35,pregunta_35_time,pregunta_36,pregunta_36_time,pregunta_37,pregunta_37_time,pregunta_38,pregunta_38_time,pregunta_39,pregunta_39_time,pregunta_40,pregunta_40_time,pregunta_41,pregunta_41_time,pregunta_42,pregunta_42_time,pregunta_43,pregunta_43_time,pregunta_44,pregunta_44_time,pregunta_45,pregunta_45_time,pregunta_46,pregunta_46_time,pregunta_47,pregunta_47_time,pregunta_48,pregunta_48_time,pregunta_49,pregunta_49_time,pregunta_50,pregunta_50_time,pregunta_51,pregunta_51_time,pregunta_52,pregunta_52_time,pregunta_53,pregunta_53_time,pregunta_54,pregunta_54_time,pregunta_55,pregunta_55_time,pregunta_56,pregunta_56_time,pregunta_57,pregunta_57_time,pregunta_58,pregunta_58_time,pregunta_59,pregunta_59_time,pregunta_60,pregunta_60_time,pregunta_61,pregunta_61_time,pregunta_62,pregunta_62_time,pregunta_63,pregunta_63_time,pregunta_64,pregunta_64_time,pregunta_65,pregunta_65_time,pregunta_66,pregunta_66_time,pregunta_67,pregunta_67_time,pregunta_68,pregunta_68_time,pregunta_69,pregunta_69_time
ctl521,M,fifth,school4,control_1,participant,55,12,12.153,11,14.598000000000003,32,41.48099999999999,68.232,1,0,1,0,1,0,1,0,1,0,1,0,1,0.756,1,1.037,1,1.007,1,0.874,1,0.907,1,1.214,1,0.855,1,0.942,1,0.948,1,1.523,1,0.924,1,1.166,1,0,1,0,1,0,1,0,1,0,1,0,1,1.019,1,1.064,0,1.008,1,0.987,1,0.995,1,1.544,1,0.892,1,1.077,1,1.989,1,1.771,1,0.966,1,1.286,1,1.5,1,1.215,1,1.209,1,1.197,1,1.292,1,1.046,1,1.071,1,1.552,1,1.17,1,1.18,1,1.16,1,0.977,1,0.956,1,1.229,1,1.406,1,1.653,1,1.13,1,1.007,1,0.993,1,1.235,1,1.622,1,1.112,1,1.322,1,1.038,1,1.813,0,1.275,1,1.306,1,1.291,1,1.162,1,1.192,1,1.573,1,1.303,1,1.294
ctl522,M,fifth,school4,control_1,participant,30,6,17.222,7,14.015,17,48.334,79.571,1,0,1,0,1,0,1,0,1,0,1,0,0,1.07,0,1.551,1,1.83,0,1.058,1,1.214,1,1.087,1,1.992,0,1.623,1,1.827,0,1.23,1,1.884,0,1.856,1,0,1,0,1,0,1,0,1,0,1,0,0,1.177,0,1.642,0,1.528,1,1.381,1,1.149,0,1.67,1,1.607,1,1.481,1,1.354,1,1.404,0,1.622,0,1.817,0,1.176,0,1.098,0,1.831,1,1.743,0,1.386,1,1.532,0,1.429,1,1.814,0,1.506,0,1.636,0,1.569,0,1.532,0,1.304,1,1.083,1,1.679,1,1.634,0,1.143,1,1.672,1,1.212,1,1.557,1,1.401,0,1.403,1,1.526,1,0.954,1,1.517,1,1.384,1,0.96,1,1.08,1,0.843,1,1.972,0,1.21,0,0.782,0,1.949
ctl523,F,fifth,school4,control_1,participant,53,12,12.376,8,15.31,33,42.28,69.96600000000001,1,0,1,0,1,0,1,0,1,0,1,0,1,0.942,1,1.229,1,1.214,1,1.319,1,0.886,1,1.072,1,1.022,1,0.885,1,0.998,1,0.935,1,0.931,1,0.943,1,0,1,0,1,0,1,0,1,0,1,0,0,2,1,1.08,1,1.399,1,1.113,1,1.305,1,0.998,1,1.059,0,1.058,0,0.994,0,2,1,1.064,1,1.24,1,1.904,1,1.185,1,1.11,1,1.272,1,1.229,1,1.729,1,1.609,1,1.313,1,1.129,1,1.226,1,1.391,1,1.505,1,1.138,1,0.867,1,1.191,1,1.707,1,1.153,1,1.257,1,1.458,1,1.278,1,1.194,1,1.296,1,1.179,1,0.89,1,1.162,1,1.507,1,1.44,1,1.151,1,1.191,1,0.97,1,1.19,1,1.304,1,1.155
ctl524,M,fifth,school4,control_1,participant,33,10,15.211999999999998,10,15.288000000000002,13,51.742999999999995,82.243,1,0,1,0,1,0,1,0,1,0,1,0,1,0.89,1,1.101,1,0.91,1,0.936,1,1.155,1,1.048,0,2,1,1.319,1,1.048,0,2,1,1.228,1,1.577,1,0,1,0,1,0,1,0,1,0,0,2,1,1.555,1,1.336,1,1.135,1,1.63,0,2,0,0.206,1,1.359,1,1.259,1,1.21,1,1.283,1,1.05,1,1.265,0,2,0,0.971,0,2,0,1.342,1,1.066,1,1.035,1,1.137,0,2,1,1.161,0,1.661,0,1.778,0,2,0,2,1,1.462,0,2,1,1.664,1,1.417,1,1.648,0,1.514,0,1.266,1,1.312,0,0.947,1,1.48,0,1.475,0,2,1,1.687,1,1.803,0,1.714,0,1.296,0,1.298,1,1.609,0,2,0,2
ctl525,M,fifth,school4,control_1,participant,56,12,10.184,12,11.726999999999999,32,40.922000000000004,62.833,1,0,1,0,1,0,1,0,1,0,1,0,1,0.75,1,0.755,1,0.723,1,0.691,1,0.704,1,0.899,1,0.869,1,0.787,1,0.863,1,1.133,1,1.049,1,0.961,1,0,1,0,1,0,1,0,1,0,1,0,1,1.516,1,0.826,1,1.032,1,0.998,1,1.21,1,0.89,1,0.795,1,0.853,1,0.856,1,0.845,1,1.065,1,0.841,1,1.61,1,0.852,1,0.984,1,1.315,1,1.14,1,1.324,1,1.259,1,1.093,1,1.214,1,1.159,1,1.039,1,1.111,1,1.116,1,1.324,1,1.368,1,1.497,1,1.179,0,2,1,0.969,1,1.092,1,1.014,1,1.05,1,1.243,1,1.642,1,1.321,1,1.287,1,1.287,1,1.661,1,1.085,1,1.152,1,1.033,1,1.296,1,1.206
ctlk01,F,kinder,school4,control_1,rejected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctlk02,F,kinder,school4,control_1,participant,39,12,17.813,5,18.927,22,50.806,87.54599999999999,1,0,1,0,1,0,1,0,1,0,1,0,1,1.238,1,1.68,1,1.737,1,1.09,1,1.276,1,1.41,1,1.025,1,1.093,1,1.264,1,1.672,1,1.782,1,2.546,1,0,1,0,1,0,1,0,1,0,0,2,0,2,0,0.31,1,1.712,0,2,1,1.865,0,2,0,0.701,0,2,0,2,1,1.741,1,1.493,1,1.105,0,2,0,2,0,0.165,1,1.811,0,2,1,1.666,1,1.432,0,2,1,1.723,0,2,0,0.204,0,2,1,1.078,1,1.85,1,1.589,1,1.391,1,1.202,1,1.598,1,1.338,1,1.57,0,2,1,1.574,1,1.412,1,1.576,1,1.47,1,1.338,1,1.34,1,1.422,0,2,1,1.012,0,2,1,1.478,1,1.567
ctlk03,M,kinder,school4,control_1,participant,51,12,10.855999999999998,11,11.875000000000002,28,42.86000000000001,65.59100000000001,1,0,1,0,1,0,1,0,1,0,1,0,1,0.827,1,0.951,1,0.879,1,0.765,1,0.918,1,0.861,1,0.766,1,1.099,1,0.944,1,1.043,1,0.994,1,0.809,1,0,1,0,1,0,1,0,1,0,1,0,1,1.022,1,0.772,1,0.895,1,0.75,1,1.537,1,1.02,1,1.1,0,0.839,1,0.994,1,0.976,1,1.102,1,0.868,1,1.306,1,1.108,1,1.235,1,1.548,1,1.528,1,1.086,1,1.153,1,1.609,1,1.394,1,1.118,1,1.374,1,1.113,0,2,0,2,0,0.327,1,1.858,1,1.347,1,1.076,1,1.254,1,1.014,1,0.994,0,0.864,1,1.591,1,1.136,1,1.128,0,2,1,1.568,1,0.968,1,1.212,1,1.253,1,1.375,1,1.137,1,1.186
ctlk04,F,kinder,school4,control_1,participant,40,10,14.696,5,20.630999999999997,25,50.39900000000001,85.726,1,0,1,0,1,0,1,0,1,0,1,0,1,1.432,0,2,1,1.826,1,0.908,1,0.985,1,1.145,1,1.171,1,1.023,0,2,1,0.074,1,1.162,1,0.97,1,0,1,0,1,0,1,0,1,0,1,0,0,2,0,2,0,2,1,1.455,1,1.405,0,2,0,2,0,1.82,0,2,1,0.987,1,1.345,1,1.619,1,1.71,1,1.921,1,1.208,1,1.47,1,1.773,1,1.281,1,1.731,1,1.545,1,1.89,1,1.98,1,1.558,1,1.214,1,1.585,1,1.49,0,2,0,0.112,1,1.291,1,1.49,1,1.566,1,1.774,0,1.751,1,1.886,1,1.898,1,1.471,1,1.566,0,2,0,0.411,1,1.468,0,1.481,0,2,1,0.234,1,1.644,0,2
ctlk05,F,kinder,school4,control_1,participant,45,12,12.218,11,14.049,22,44.98500000000001,71.25200000000001,1,0,1,0,1,0,1,0,1,0,1,0,1,0.995,1,1.016,1,0.833,1,1.235,1,0.907,1,0.981,1,0.98,1,1.23,1,0.991,1,0.966,1,1.163,1,0.921,1,0,1,0,1,0,1,0,1,0,1,0,1,1.547,1,0.826,1,1.173,1,1.007,1,1.034,1,0.922,1,1.164,1,1.946,0,2,1,0.346,1,1.055,1,1.029,1,1.388,0,1.232,0,1.12,0,1.131,1,1.239,1,1.04,1,1.249,0,1.357,1,1.629,1,1.195,1,1.569,1,1.033,1,1.078,0,0.901,1,1.78,1,1.696,1,1.631,1,1.125,0,0.982,1,1.345,0,2,1,1.158,1,1.372,1,1.752,0,2,0,0.221,1,1.222,1,1.736,1,1.664,1,1.096,0,2,0,0.904,1,2.14
ctlk06,M,kinder,school4,control_1,participant,31,11,15.51,8,18.407999999999998,12,50.47899999999999,84.39699999999999,1,0,1,0,1,0,1,0,1,0,1,0,1,0.231,1,1.891,1,1.465,1,1.489,1,1.436,1,1.054,0,2,1,0.286,1,1.063,1,1.592,1,1,1,2.003,1,0,1,0,1,0,1,0,1,0,0,2,1,1.339,1,1.286,0,2,1,1.612,1,1.329,1,1.318,1,1.355,1,1.507,0,2,1,1.895,0,2,0,0.767,0,1.782,0,2,1,0.757,0,2,0,0.381,0,1.803,1,1.154,0,1.918,1,1.331,1,1.917,0,2,0,2,0,0.252,1,1.227,0,2,1,1.654,0,2,1,1.599,1,1.777,1,1.5,0,1.424,1,1.281,0,2,1,1.338,0,2,0,0.373,0,1.515,1,1.405,0,2,0,2,0,1.455,0,1.44,0,1.196
ctlk07,M,kinder,school4,control_1,participant,38,11,15.070000000000002,11,11.959000000000001,16,49.324000000000005,76.35300000000001,1,0,1,0,1,0,1,0,1,0,1,0,1,1.901,1,0.886,1,1.023,1,0.918,1,1.256,1,1.007,1,0.886,1,1.917,1,1.125,1,1.056,0,2,1,1.095,1,0,1,0,1,0,1,0,1,0,1,0,1,0.445,1,1.089,1,1.209,1,1.044,1,1.122,1,0.459,1,0.726,0,0.125,1,1.901,1,1.323,1,1.304,1,1.212,0,2,0,2,1,1.281,0,2,1,0.28,1,1.38,1,1.22,0,2,0,1.128,1,1.798,0,0.293,1,1.428,0,1.547,0,1.502,1,1.743,0,0.943,1,1.746,1,1.347,1,1.484,1,1.612,0,1.873,1,0.738,0,2,1,1.482,1,1.124,1,1.667,1,1.603,0,2,0,0.105,0,2,0,2,0,2,0,2
ctlk08,M,kinder,school4,control_1,participant,40,8,15.431,7,20.752000000000002,25,50.363000000000014,86.54600000000002,1,0,1,0,1,0,1,0,1,0,1,0,1,1.658,0,2,0,2,1,1.442,1,1.694,0,2,0,0.061,1,0.126,1,0.95,1,1.176,1,1.28,1,1.044,1,0,1,0,1,0,1,0,1,0,1,0,1,1.968,0,2,1,1.743,1,1.706,0,2,1,1.119,0,2,1,1.445,1,1.512,0,2,0,2,1,1.259,0,2,1,1.211,1,1.196,1,1.321,1,1.885,1,1.6,0,2,0,0.225,1,1.902,1,1.313,1,1.961,1,1.423,1,1.288,0,2,1,1.606,1,1.544,0,2,1,1.224,1,1.17,1,1.21,0,2,1,1.746,1,1.454,1,1.369,1,1.429,0,2,1,1.09,0,2,1,1.621,1,1.344,1,1.637,1,1.049,1,1.545
ctlk09,M,kinder,school4,control_1,participant,32,11,15.884000000000004,8,17.624,13,52.14500000000001,85.65300000000002,1,0,1,0,1,0,1,0,1,0,1,0,1,1.375,1,1.578,1,1.999,1,1.232,1,0.908,1,1.051,1,1.07,1,1.245,0,2,1,1.144,1,0.944,1,1.338,1,0,1,0,1,0,1,0,1,0,0,2,0,2,1,1.254,1,1.763,1,1.274,1,1.365,0,2,1,1.386,1,1.447,1,1.395,0,2,0,0.228,1,1.512,0,2,0,2,1,0.949,0,2,1,0.276,0,1.738,0,2,0,2,0,1.458,0,2,1,1.928,1,1.916,1,1.548,1,1.336,0,2,0,1.188,0,1.334,0,1.698,1,1.393,1,1.668,0,1.328,1,1.25,0,1.884,1,1.552,1,1.49,0,1.465,0,2,1,1.539,0,2,1,1.481,0,1.24,0,1.207,0,1.279
ctlk10,M,kinder,school4,control_1,participant,45,11,18.741,11,18.967000000000002,23,53.30700000000001,91.01500000000001,1,0,1,0,1,0,1,0,1,0,1,0,1,1.522,0,2,1,1.244,1,1.324,1,1.43,1,1.566,1,1.276,1,1.447,1,1.43,1,1.408,1,1.359,1,2.735,1,0,1,0,1,0,1,0,1,0,1,0,0,2,1,1.491,1,1.336,1,1.23,1,1.894,1,1.56,1,1.459,1,1.818,1,1.661,1,1.5,1,1.407,1,1.611,1,1.795,1,1.246,0,2,1,1.582,1,1.507,1,1.565,1,1.504,1,1.537,1,1.599,0,2,1,1.817,0,2,1,0.351,1,1.652,0,2,0,2,1,1.424,1,1.379,1,1.688,0,2,1,1.707,1,1.764,0,2,1,0.057,1,1.351,0,2,0,2,0,2,1,1.689,1,1.602,1,1.584,1,1.578,1,1.329
ctlk11,M,kinder,school4,control_1,participant,42,10,15.883,12,13.971000000000002,20,54.06699999999999,83.92099999999999,1,0,1,0,1,0,1,0,1,0,1,0,1,1.127,1,1.002,1,1.174,1,1.031,1,1.046,1,1.002,1,0.986,1,1.991,1,1.248,0,2,0,2,1,1.276,1,0,1,0,1,0,1,0,1,0,0,2,1,1.525,1,1.204,1,0.965,1,1.088,1,1.192,1,1.089,1,1.17,1,1.22,1,1.079,1,1.106,1,1.151,1,1.182,1,1.882,0,0.457,0,2,0,0.636,1,1.445,1,1.723,0,2,1,1.632,0,2,1,1.525,1,1.445,0,2,1,1.158,1,1.932,0,1.422,0,2,0,0.172,1,1.305,0,2,0,2,1,1.937,0,2,1,1.994,1,1.905,1,1.939,1,1.783,1,1.345,1,1.747,0,2,1,1.68,1,1.69,1,1.858,1,1.455
ctlk12,M,kinder,school4,control_1,participant,31,9,17.314,1,17.854,21,56.929,92.09700000000001,1,0,1,0,1,0,1,0,1,0,1,0,1,0.474,1,1.467,1,1.156,0,2,1,1.219,0,2,1,1.537,1,1.382,1,1.221,1,1.419,0,2,1,1.439,1,0,1,0,1,0,1,0,1,0,1,0,0,2,0,2,1,0.869,0,0.803,0,1.232,0,1.919,0,2,0,0.211,0,0.957,0,1.902,0,1.961,0,2,1,1.762,0,2,1,1.492,1,1.693,0,2,1,1.544,1,1.587,1,1.991,0,2,1,0.453,0,2,0,2,1,0.338,1,1.611,0,2,1,1.81,1,1.7,0,2,1,1.629,1,1.866,1,1.89,1,1.793,0,2,1,1.671,0,2,0,2,0,2,1,1.569,1,1.895,0,2,1,1.405,1,1.497,1,1.733
ctlk13,F,kinder,school4,control_1,participant,22,10,17.08,4,16.217,8,51.377,84.674,1,0,1,0,1,0,1,0,1,0,1,0,1,0.27,1,1.947,1,1.402,1,1.437,1,1.584,0,2,1,1.632,1,1.311,1,0.865,0,0.91,1,1.255,1,2.467,1,0,1,0,1,0,1,0,1,0,1,0,0,2,1,1.532,0,0.804,0,1.395,0,2,0,2,0,0.402,0,2,0,0.982,1,0.994,1,1.243,1,0.865,0,2,0,0.189,1,0.929,0,2,0,2,0,2,1,1.914,0,2,0,2,0,2,0,1.13,0,2,0,0.606,0,2,0,0.309,0,2,1,1.787,1,1.596,0,2,0,2,0,2,0,0.164,0,0.311,0,2,1,0.828,1,1.875,1,1.829,0,1.482,0,1.556,0,2,1,0.872,0,2,0,2
ctlk14,M,kinder,school4,control_1,participant,40,11,17.77,7,18.259,22,53.644000000000005,89.673,1,0,1,0,1,0,1,0,1,0,1,0,1,1.225,0,2,1,1.417,1,1.365,1,1.494,1,1.354,1,1.325,1,1.328,1,1.345,1,1.231,1,1.062,1,2.624,1,0,1,0,1,0,1,0,1,0,1,0,1,1.53,1,1.123,1,1.405,1,1.477,1,1.326,0,2,0,2,0,2,0,0.692,1,1.453,1,1.253,0,2,1,1.587,0,2,1,1.732,1,1.522,0,2,1,1.704,1,1.421,1,1.454,1,1.324,0,2,0,0.614,0,2,1,1.587,0,2,0,0.665,1,1.6,1,1.487,1,1.681,1,1.839,0,2,1,1.887,1,1.449,1,1.423,1,1.533,1,1.365,0,2,0,2,1,1.805,1,1.354,1,1.385,1,1.508,0,2,1,1.718
ctlk15,M,kinder,school4,control_1,participant,23,11,13.791,4,15.503,8,54.37400000000001,83.668,1,0,1,0,1,0,1,0,1,0,1,0,1,0.972,1,0.905,1,1.099,1,0.749,1,0.767,1,0.738,1,1.13,1,1.787,1,1.019,0,2,1,1.808,1,0.817,1,0,1,0,1,0,1,0,1,0,0,2,1,0.948,1,1.199,0,2,0,0.557,0,2,0,0.366,0,0.916,1,1.34,1,1.932,0,2,0,2,0,0.245,0,2,0,1.782,0,2,0,2,0,0.95,0,0.964,0,2,0,0.432,1,1.512,0,2,0,2,0,2,1,0.507,0,0.761,0,2,0,2,0,2,1,1.886,0,2,1,1.412,0,2,0,1.74,0,2,0,2,0,1.866,1,1.382,0,2,1,0.307,0,2,1,1.084,0,2,0,2,1,1.789
ctlk16,F,kinder,school4,control_1,participant,38,12,12.983,10,16.488999999999997,16,52.408,81.88,1,0,1,0,1,0,1,0,1,0,1,0,1,1.008,1,1.816,1,0.839,1,1.117,1,0.977,1,1.074,1,0.944,1,1.058,1,1.078,1,1.135,1,0.992,1,0.945,1,0,1,0,1,0,1,0,1,0,0,2,1,1.175,1,1.006,1,1.288,1,1.044,0,2,1,1.514,1,1.418,1,1.157,0,2,1,1.11,1,1.208,1,1.569,1,1.675,0,2,0,1.475,0,2,0,2,1,1.708,1,1.527,0,2,0,2,0,2,1,1.545,0,2,1,1.244,1,1.72,1,1.397,1,1.359,1,1.089,0,2,1,1.587,0,2,1,1.345,0,2,0,0.299,0,2,1,0.564,0,2,1,1.517,0,2,1,1.268,1,1.041,0,2,1,1.158,0,0.89
ctlk17,F,kinder,school4,control_1,participant,50,12,12.707,11,15.241,27,49.306000000000004,77.254,1,0,1,0,1,0,1,0,1,0,1,0,1,0.863,1,0.754,1,0.925,1,0.915,1,1.02,1,0.953,1,1.735,1,1.17,1,1.072,1,1.013,1,1.16,1,1.127,1,0,1,0,1,0,1,0,1,0,1,0,1,1.398,0,2,1,1.19,1,0.88,1,1.181,1,1.078,1,1.153,1,1.195,1,1.255,1,1.388,1,1.364,1,1.159,1,1.392,1,1.166,1,1.268,1,1.16,1,1.109,1,1.215,1,1.566,1,1.472,1,1.322,1,1.252,1,1.458,1,1.453,1,1.603,1,1.497,0,2,1,1.311,1,1.278,1,1.678,1,1.504,0,1.428,0,1.886,1,1.939,0,2,1,1.941,1,1.659,1,1.363,1,1.307,1,1.387,0,2,1,0.431,0,1.752,1,1.667,1,1.842
ctlk18,M,kinder,school4,control_1,participant,34,9,15.347000000000001,7,17.427,18,48.099,80.87299999999999,1,0,1,0,1,0,1,0,1,0,1,0,1,1.144,1,1.289,1,1.085,1,1.128,1,1.282,0,2,0,0.363,1,1.345,1,1.242,0,2,1,1.349,1,1.12,1,0,1,0,1,0,1,0,1,0,1,0,0,1.101,1,1.457,1,1.322,0,2,1,1.323,1,1.424,0,2,0,2,0,0.295,1,1.442,1,1.513,1,1.55,1,1.291,0,1.576,0,1.518,0,1.383,0,2,1,1.421,1,1.805,0,1.531,1,1.213,1,0.94,0,1.176,0,1.231,1,1.538,0,2,1,1.876,1,1.613,0,2,1,0.701,0,1.206,1,1.618,0,1.437,1,1.134,1,1.281,0,2,1,1.24,0,1.877,0,2,1,0.332,0,2,1,0.412,1,1.842,1,1.537,1,1.37
ctl2k01,M,kinder,school5,control_2,participant,34,12,13.149000000000001,11,17.331000000000003,11,47.34800000000001,77.82800000000002,1,0,1,0,1,0,1,0,1,0,1,0,1,1.008,1,1.067,1,0.86,1,1.167,1,0.992,1,0.914,1,0.83,1,1.401,1,0.963,1,0.944,1,0.9,1,1.103,1,0,1,0,1,0,1,0,1,0,1,0,1,1.954,1,1.037,0,1.038,1,1.172,1,1.937,1,1.555,1,0.957,1,1.144,1,1.28,1,1.947,1,1.97,1,1.34,0,1.076,0,2,0,1.271,0,2,0,1.312,1,1.581,0,1.626,0,2,0,0.237,1,1.139,1,0.867,1,1.848,0,2,0,1.337,0,0.938,0,1.906,0,0.908,1,0.772,1,1.405,1,1.721,1,0.962,0,1.844,0,0.783,0,2,1,0.462,0,1.956,0,2,1,1.179,1,1.534,0,2,0,1.131,0,1.066,0,1.487
ctl2k02,M,kinder,school5,control_2,participant,34,12,11.978,5,21.662,17,54.119,87.759,1,0,1,0,1,0,1,0,1,0,1,0,1,0.096,1,0.963,1,1.012,1,0.901,1,1.162,1,1.126,1,1.082,1,1.329,1,1.124,1,1.064,1,1.073,1,1.046,1,0,1,0,1,0,1,0,1,0,0,2,0,2,0,2,0,2,0,2,1,1.231,0,2,1,1.652,1,1.886,1,1.443,0,2,1,1.45,0,2,0,2,0,2,1,1.773,0,2,1,1.626,0,2,1,0.27,0,2,0,2,0,2,0,2,0,0.016,1,0.204,1,1.989,0,2,0,0.11,1,1.821,1,1.954,1,1.856,0,2,1,0.451,1,1.831,1,1.991,0,2,1,0.902,0,2,0,2,1,1.733,1,1.936,1,1.921,1,1.874,1,1.861,0,2
ctl2k03,F,kinder,school5,control_2,participant,31,10,17.699,5,14.677000000000001,16,51.75499999999999,84.131,1,0,1,0,1,0,1,0,1,0,1,0,1,1.19,0,2,1,1.986,1,1.187,1,1.065,1,1.088,1,0.955,1,1.055,1,1.253,1,1.924,0,2,1,1.996,1,0,1,0,1,0,1,0,1,0,0,2,0,2,0,0.299,0,1.901,0,0.815,1,0.899,1,0.957,1,1.394,1,1.501,1,0.958,0,1.172,0,0.961,0,1.82,0,1.371,0,2,0,2,1,1.617,1,1.662,1,1.444,0,2,0,2,0,2,1,0.75,0,2,0,1.515,1,1.947,0,1.218,1,1.948,0,2,0,2,1,0.304,1,1.003,0,2,0,0.256,1,1.421,1,1.761,0,1.099,1,1.227,1,1.025,0,1.363,1,1.449,1,0.961,0,1.984,0,1.866,1,1.607,1,2.957
ctl2k04,M,kinder,school5,control_2,participant,45,12,11.334,7,18.491,26,47.37200000000001,77.197,1,0,1,0,1,0,1,0,1,0,1,0,1,0.448,1,1.255,1,0.862,1,0.726,1,0.828,1,1.34,1,1.392,1,1.047,1,0.877,1,0.906,1,0.741,1,0.912,1,0,1,0,1,0,1,0,1,0,1,0,0,1.5,0,0.938,1,1.899,1,0.894,1,1.797,0,2,0,2,1,1.121,1,1.868,0,2,1,1.37,1,1.104,1,1.79,1,1.724,1,1.25,1,1.393,0,1.17,1,1.259,1,1.07,1,1.57,0,2,1,0.297,1,1.768,1,1.921,1,1.416,1,1.425,1,1.478,0,0.988,1,1.232,1,1.483,1,1.687,1,1.684,0,2,1,1.738,1,1.62,0,0.958,1,1.791,1,1.307,0,2,1,0.161,1,1.775,1,1.601,1,1.506,0,2,1,0.31
ctl2k05,M,kinder,school5,control_2,participant,45,9,13.330000000000002,9,18.552999999999997,27,48.17800000000001,80.061,1,0,1,0,1,0,1,0,1,0,1,0,0,2,0,2,0,0.276,1,0.895,1,0.902,1,0.91,1,0.828,1,1.082,1,0.993,1,0.965,1,1.572,1,0.907,1,0,1,0,1,0,1,0,1,0,0,2,1,1.433,1,1.593,1,1.484,1,1.221,1,1.352,1,1.376,0,2,0,2,1,1.407,0,2,1,1.63,1,1.057,1,1.422,1,1.675,1,1.175,1,1.4,1,1.539,0,2,1,1.664,1,1.295,1,1.621,1,1.234,1,1.071,1,1.058,1,0.978,1,1.402,1,1.437,1,1.11,1,1.975,0,2,0,0.372,1,1.309,1,1.445,1,1.669,0,2,0,1.762,1,1.637,1,1.439,1,1.853,1,1.392,0,2,1,1.315,1,1.241,1,1.374,1,1.314
ctl2k06,F,kinder,school5,control_2,participant,51,11,13.021,11,12.881,29,44.68199999999999,70.58399999999999,1,0,1,0,1,0,1,0,1,0,1,0,1,0.852,1,0.826,0,2,1,1.599,1,1.009,1,0.843,1,1.025,1,0.935,1,0.917,1,0.954,1,1.02,1,1.041,1,0,1,0,1,0,1,0,1,0,1,0,1,1.846,0,0.732,1,1.055,1,0.644,1,0.907,1,0.986,1,0.838,1,1.008,1,0.803,1,1.734,1,1.295,1,1.033,1,1.779,1,1.44,0,2,1,1.144,1,1.098,1,1.615,1,0.972,1,1.706,1,1.41,1,1.182,1,1.377,1,1.223,1,0.946,1,1.4,1,1.211,1,1.123,1,1.683,1,0.645,1,1.163,1,1.402,1,1.484,0,2,0,0.286,1,1.396,1,1.064,1,1.916,0,2,1,1.482,1,1.369,1,1.093,1,1.12,1,1.58,1,1.373
ctl2k07,M,kinder,school5,control_2,participant,42,11,16.045,8,18.211999999999996,23,51.85300000000001,86.11000000000001,1,0,1,0,1,0,1,0,1,0,1,0,1,1.999,1,1.043,0,2,1,1.181,1,1.586,1,1.27,1,1.097,1,1.133,1,1.117,1,1.064,1,1.253,1,1.302,1,0,1,0,1,0,1,0,1,0,0,2,0,2,0,1.797,0,1.274,1,1.776,1,1.376,1,1.017,1,1.569,1,1.242,1,1.398,0,2,1,1.386,1,1.377,1,1.923,0,2,1,1.163,1,1.734,1,1.284,1,1.332,1,1.809,1,1.894,1,1.913,1,1.481,1,1.737,0,1.944,0,2,1,1.587,1,1.674,0,2,1,1.636,1,1.542,0,1.677,0,0.385,0,2,1,0.193,0,0.396,1,1.397,1,1.32,1,1.595,1,1.557,1,1.564,0,1.706,1,1.395,1,1.936,0,2,1,1.079
