"id","sex","grade","school","class_id","condition","status","hnf_total","score_hearts","time_seconds_hearts","score_flowers","time_seconds_flowers","score_heart_flowers","time_seconds_heart_flowers","total_time","pregunta_7","pregunta_7_time","pregunta_8","pregunta_8_time","pregunta_9","pregunta_9_time","pregunta_10","pregunta_10_time","pregunta_11","pregunta_11_time","pregunta_12","pregunta_12_time","pregunta_13","pregunta_13_time","pregunta_14","pregunta_14_time","pregunta_15","pregunta_15_time","pregunta_16","pregunta_16_time","pregunta_17","pregunta_17_time","pregunta_18","pregunta_18_time","pregunta_25","pregunta_25_time","pregunta_26","pregunta_26_time","pregunta_27","pregunta_27_time","pregunta_28","pregunta_28_time","pregunta_29","pregunta_29_time","pregunta_30","pregunta_30_time","pregunta_31","pregunta_31_time","pregunta_32","pregunta_32_time","pregunta_33","pregunta_33_time","pregunta_34","pregunta_34_time","pregunta_35","pregunta_35_time","pregunta_36","pregunta_36_time","pregunta_37","pregunta_37_time","pregunta_38","pregunta_38_time","pregunta_39","pregunta_39_time","pregunta_40","pregunta_40_time","pregunta_41","pregunta_41_time","pregunta_42","pregunta_42_time","pregunta_43","pregunta_43_time","pregunta_44","pregunta_44_time","pregunta_45","pregunta_45_time","pregunta_46","pregunta_46_time","pregunta_47","pregunta_47_time","pregunta_48","pregunta_48_time","pregunta_49","pregunta_49_time","pregunta_50","pregunta_50_time","pregunta_51","pregunta_51_time","pregunta_52","pregunta_52_time","pregunta_53","pregunta_53_time","pregunta_54","pregunta_54_time","pregunta_55","pregunta_55_time","pregunta_56","pregunta_56_time","pregunta_57","pregunta_57_time","pregunta_58","pregunta_58_time","pregunta_59","pregunta_59_time","pregunta_60","pregunta_60_time","pregunta_61","pregunta_61_time","pregunta_62","pregunta_62_time","pregunta_63","pregunta_63_time","pregunta_64","pregunta_64_time","pregunta_65","pregunta_65_time","pregunta_66","pregunta_66_time","pregunta_67","pregunta_67_time","pregunta_68","pregunta_68_time","pregunta_69","pregunta_69_time","nih_score_hearts","nih_score_flowers","nih_score_mixed","nih_score_overall","nih_score_overall_57","ies_hearts","ies_flowers","ies_mixed","ies_overall","acc_prop_hearts","acc_prop_flowers","acc_prop_mixed","acc_prop_overall","rt_mean_hearts","rt_mean_flowers","rt_mean_mixed","rt_mean_overall","rt_sd_hearts","rt_sd_flowers","rt_sd_mixed","rt_sd_overall"
"ctl521","M","fifth","school4","school4_fifth","control_1","participant",56,12,11800,12,13163,32,44042,69005,1,1004,1,859,1,817,1,1104,1,912,1,1349,1,937,1,950,1,938,1,907,1,1192,1,831,1,1047,1,939,1,1071,1,1124,1,1060,1,1057,1,1242,1,1252,1,961,1,1172,1,1139,1,1099,1,1080,1,982,1,1077,1,1253,1,1330,1,1640,1,999,1,1253,1,1876,1,1616,0,2000,1,1148,1,930,1,1376,1,1370,1,1561,1,1611,1,1205,1,1283,1,1142,1,923,1,1228,1,1413,1,1326,1,1269,1,1235,1,1347,1,1344,1,1820,1,1069,1,1524,1,1522,1,1290,8.2458341361712,7.83808267555537,7.21120973000376,7.76504218057678,7.56384275533518,983.333333333333,1096.91666666667,1354.869140625,1145.03971354167,1,1,0.96969696969697,0.982456140350877,983.333333333333,1096.91666666667,1334.60606060606,1210.61403508772,158.056568316153,96.6610369311547,265.523885389095,264.440700508097
"ctl522","M","fifth","school4","school4_fifth","control_1","participant",31,7,20189,6,15829,18,50941,86959,1,1091,0,2000,1,294,1,864,1,1777,0,2000,0,2000,0,2000,1,1783,1,1556,0,2000,1,2824,1,1554,0,2000,1,231,1,1570,0,2000,0,420,1,1069,1,1030,0,2000,0,2000,1,1393,0,562,1,1320,1,1555,1,1365,1,1512,1,1448,1,996,0,2000,1,1487,0,2000,1,1315,0,1664,1,1370,0,2000,0,1267,1,1630,1,1327,0,1425,0,1299,0,2000,0,1653,0,2000,1,767,1,1198,1,1112,1,1578,0,2000,0,2000,0,1683,0,2000,1,1304,1,1979,0,2000,1,687,2.91666666666667,2.5,2.72727272727273,2.71464646464646,2.71929824561404,2495.26530612245,2282.33333333333,2439.35185185185,2405.65016376921,0.583333333333333,0.5,0.545454545454545,0.543859649122807,1682.41666666667,1319.08333333333,1543.66666666667,1525.59649122807,659.878288823482,652.948620884639,374.740298962717,513.931306542627
"ctl523","F","fifth","school4","school4_fifth","control_1","participant",56,12,12736,12,14548,32,45368,72652,1,977,1,1288,1,961,1,1043,1,1049,1,1102,1,1025,1,1192,1,1132,1,1046,1,989,1,932,1,1241,1,1068,1,1335,1,1161,1,1330,1,1165,1,1243,1,1470,1,1188,1,1219,1,959,1,1169,1,1404,1,1383,1,1128,1,1324,1,1535,1,1166,1,1415,1,1292,1,1292,1,1191,1,1285,1,1412,1,1191,1,1256,1,1294,1,1192,1,1212,1,1056,1,1764,1,1520,1,1793,1,1784,1,1209,1,1299,1,1185,1,1499,1,1234,0,2000,1,1331,1,1211,1,1497,1,1689,1,1325,7.94424001874589,7.548830705554,7.18960255172481,7.56089109200823,7.40828454410343,1061.33333333333,1212.33333333333,1397.6015625,1223.75607638889,1,1,0.96969696969697,0.982456140350877,1061.33333333333,1212.33333333333,1374.78787878788,1274.59649122807,102.815221134663,131.234234262346,221.032485957347,223.313429610965
"ctl524","M","fifth","school4","school4_fifth","control_1","participant",40,12,12658,10,13295,18,44240,70193,1,944,1,869,1,1002,1,929,1,957,1,1198,1,1680,1,1181,1,1005,1,1049,1,988,1,856,0,2000,0,554,1,1109,1,995,1,1325,1,1145,1,1022,1,1092,1,1084,1,1061,1,961,1,947,1,1422,0,1879,1,1299,0,2000,0,1549,0,1549,1,1738,1,1526,0,1279,0,1235,0,1635,0,1235,0,1136,1,989,1,955,1,1535,1,1485,1,1190,1,1639,1,1492,0,976,1,522,1,1223,0,1191,0,2000,0,811,0,449,1,1627,1,1122,0,2000,1,1388,1,876,1,1288,8.07972372811605,7.03708519804252,2.72727272727273,5.94802721781043,3.50877192982456,1054.83333333333,1288.92,2374.77777777778,1572.8437037037,1,0.833333333333333,0.545454545454545,0.701754385964912,1054.83333333333,1107.91666666667,1340.60606060606,1231.45614035088,223.358998977526,333.272331539384,385.980807440113,365.684244659214
"ctl525","M","fifth","school4","school4_fifth","control_1","participant",54,12,10733,12,11221,30,45836,67790,1,946,1,1015,1,1051,1,892,1,951,1,888,1,908,1,848,1,754,1,923,1,794,1,763,1,890,1,934,1,977,1,942,1,873,1,1054,1,1117,1,1010,1,875,1,968,1,773,1,808,0,2000,0,2000,0,2000,1,1917,1,1540,1,1315,1,1118,1,1418,1,1708,1,1162,1,1716,1,1022,1,997,1,1575,1,1343,1,1183,1,1357,1,1114,1,1048,1,1124,1,1164,1,1340,1,1135,1,1312,1,1287,1,1229,1,1291,1,1273,1,1449,1,1078,1,1903,1,1513,1,1205,8.35975008086505,8.24434623790467,6.90276192744093,7.83561941540355,7.54677590897876,894.416666666667,935.083333333333,1460.65333333333,1096.71777777778,1,1,0.909090909090909,0.947368421052632,894.416666666667,935.083333333333,1388.9696969697,1189.29824561404,93.0273257346105,98.9283104377135,305.597006371185,336.100163902725
"ctlk01","F","kinder","school4","school4_kinder","control_1","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ctlk02","F","kinder","school4","school4_kinder","control_1","participant",32,9,14160,8,15037,15,46835,76032,1,61,0,1512,0,2000,1,798,0,2000,1,1037,1,991,1,1163,1,970,1,864,1,1056,1,1708,1,1693,0,935,0,929,0,2000,1,1062,1,1020,1,1026,1,1187,1,962,1,1103,1,1120,0,2000,0,2000,0,2000,1,1286,1,1247,1,1803,0,1681,1,1757,0,2000,1,409,0,2000,0,197,0,275,1,1176,0,2000,1,1205,0,1743,0,79,0,1616,1,1945,0,2000,1,484,0,2000,0,21,1,82,1,1862,1,1971,0,2000,1,1730,0,2000,1,1893,0,1716,0,71,1,2586,3.75,3.33333333333333,2.27272727272727,3.11868686868687,2.80701754385965,1431.16666666667,1719.9375,3355.62857142857,2168.91091269841,0.75,0.666666666666667,0.454545454545455,0.56140350877193,1180,1253.08333333333,1419.24242424242,1333.89473684211,551.665577221299,403.083897951628,755.489081253951,654.68524837214
"ctlk03","M","kinder","school4","school4_kinder","control_1","participant",40,12,12200,12,14350,16,42569,69119,1,946,1,1118,1,1258,1,1048,1,861,1,985,1,916,1,1018,1,908,1,1070,1,1087,1,985,1,1456,1,1316,1,1145,1,1223,1,1176,1,1090,1,1174,1,1275,1,1035,1,1319,1,1261,1,880,1,1501,0,1390,0,1163,0,1194,1,1069,1,1487,0,2000,0,247,1,1466,1,1238,0,1050,0,1051,0,1187,1,1069,0,1098,1,1105,1,1124,1,1253,0,1448,0,1832,1,1311,0,994,1,1280,0,1366,0,1258,1,1234,1,1081,0,1296,0,1207,0,1238,1,1369,1,1076,1,2887,8.06155327036459,7.55812094512173,2.42424242424242,6.01463887990958,3.50877192982456,1016.66666666667,1195.83333333333,2777.9296875,1663.4765625,1,1,0.484848484848485,0.701754385964912,1016.66666666667,1195.83333333333,1289.9696969697,1212.61403508772,108.903070608127,150.399971792389,400.776861611334,332.221406078298
"ctlk04","F","kinder","school4","school4_kinder","control_1","participant",47,12,12352,9,17107,26,50951,80410,1,932,1,988,1,884,1,826,1,774,1,1565,1,946,1,917,1,963,1,869,1,1683,1,1005,1,1840,1,1071,0,2000,0,245,1,1817,1,1125,1,1458,1,1750,1,1137,1,1430,1,1234,0,2000,0,2000,0,2000,1,1666,1,1507,1,1326,1,1695,1,1875,1,1988,1,1353,1,1552,0,2000,0,389,1,1765,1,1383,1,1705,1,1684,0,2000,1,1437,1,1452,1,906,1,1355,1,1376,1,1337,1,1919,1,1343,1,1448,1,1391,1,1659,1,1894,1,1452,0,2000,0,289,1,1805,8.24137281926133,3.75,3.93939393939394,5.31025558621842,6.19043344040159,1029.33333333333,1905.48148148148,1965.98964497041,1633.60148659508,1,0.75,0.787878787878788,0.824561403508772,1029.33333333333,1425.58333333333,1543.9696969697,1410.70175438596,286.566613970337,506.414752465952,413.012748354128,453.497045387772
"ctlk05","F","kinder","school4","school4_kinder","control_1","participant",37,10,12502,9,17776,18,49598,79876,1,1053,1,1204,1,985,1,1046,0,2000,0,424,1,876,1,1048,1,931,1,980,1,910,1,1045,0,2000,1,1680,1,1162,0,2000,1,1173,1,1374,1,1333,0,2000,1,1295,1,1210,1,969,1,1580,0,2000,1,1280,0,2000,0,223,0,2000,1,1205,1,1886,0,2000,1,1511,1,1337,0,2000,0,213,1,1293,0,2000,1,1139,1,1121,1,1391,1,1450,1,1634,1,1120,1,1353,1,1996,1,1428,0,878,0,2000,1,1560,0,2000,1,188,0,2000,0,2000,0,2000,1,1392,0,2000,7.19085516625713,3.75,2.72727272727273,4.55604263117662,3.24561403508772,1209.36,1744.59259259259,2473.37037037037,1809.10765432099,0.833333333333333,0.75,0.545454545454545,0.649122807017544,1041.83333333333,1481.33333333333,1502.9696969697,1401.33333333333,355.541541706153,364.023309276988,544.511448734579,505.408050607672
"ctlk06","M","kinder","school4","school4_kinder","control_1","participant",26,11,17084,2,16881,13,44766,78731,1,1538,1,1564,1,1633,1,1656,1,1398,1,1328,1,1331,1,1094,1,1259,0,2000,1,964,1,1319,0,2000,0,1549,0,1211,0,2000,0,762,1,1612,1,1294,0,2000,0,214,0,2000,0,239,0,2000,0,2000,1,125,0,2000,1,225,0,1702,0,1623,0,1742,0,1112,0,2000,1,329,0,2000,0,2000,0,1150,0,2000,0,197,1,1591,1,1432,1,1379,0,1496,0,1654,1,1616,0,1754,1,1257,0,1438,0,2000,1,949,0,2000,1,57,1,1112,0,1303,1,1221,0,2000,1,302,6.85116493465107,0.833333333333333,1.96969696969697,3.21806507922712,2.28070175438596,1495.93388429752,8718,2440.73076923077,4218.2215511761,0.916666666666667,0.166666666666667,0.393939393939394,0.456140350877193,1423.66666666667,1406.75,1356.54545454545,1381.24561403509,276.202604600099,679.245319855392,633.051098397134,579.222609584289
"ctlk07","M","kinder","school4","school4_kinder","control_1","participant",36,11,15660,8,20179,17,49220,85059,1,970,1,1445,1,1115,1,829,1,1576,1,1090,1,901,0,2000,1,1276,1,938,1,1078,1,2442,1,1624,1,1809,0,2000,0,2000,1,1531,0,2000,1,1311,1,1740,0,2000,1,1942,1,1171,1,1051,0,2000,0,2000,1,1095,1,1215,0,2000,1,1798,0,2000,1,1549,1,1430,0,2000,0,301,0,2000,1,1471,1,1850,0,2000,0,646,0,1017,0,2000,1,1484,1,1237,0,2000,1,1990,1,1349,0,1239,1,1491,1,1352,0,2000,1,287,1,1456,1,1233,0,1149,0,1218,1,1363,7.40858585694144,3.33333333333333,2.57575757575758,4.43922558867745,3.15789473684211,1354.71074380165,2283.5625,2700.51903114187,2112.93075831451,0.916666666666667,0.666666666666667,0.515151515151515,0.631578947368421,1305,1681.58333333333,1491.51515151515,1492.26315789474,489.919845021055,345.710719410248,485.767634858229,469.743300960208
"ctlk08","M","kinder","school4","school4_kinder","control_1","participant",39,10,14691,12,16785,17,48280,79756,1,1081,1,1192,1,1242,1,1275,1,1142,1,1224,0,2000,1,190,1,1126,0,2000,1,1029,1,1190,1,1689,1,1242,1,1296,1,1282,1,1392,1,1412,1,1404,1,1690,1,1262,1,1539,1,1394,1,1183,1,1662,1,1747,1,1343,0,1383,1,1530,0,1588,0,1436,0,1566,1,1912,1,1456,1,1378,0,1437,0,1323,1,1641,1,1629,1,1356,0,1395,0,1340,0,1571,1,1608,0,1446,1,1240,1,1542,0,1183,0,1267,0,1352,1,1543,0,1408,1,1388,1,1194,0,1141,0,1116,1,2159,6.80383202554979,7.14078007412723,2.57575757575758,5.50678989181153,3.42105263157895,1282.92,1398.75,3006.31141868512,1895.99380622837,0.833333333333333,1,0.515151515151515,0.684210526315789,1224.25,1398.75,1463.0303030303,1399.22807017544,462.543781711526,165.973779418755,216.946635841698,288.601493508155
"ctlk09","M","kinder","school4","school4_kinder","control_1","participant",34,9,18641,10,15145,15,38403,72189,1,945,0,2000,1,1959,1,1057,1,907,0,2000,1,1164,1,1173,1,1620,0,2000,1,1633,1,1183,1,1220,1,774,1,1058,1,1147,1,1236,1,1945,1,1426,0,2000,0,213,1,1165,1,1878,1,1083,0,1246,1,1802,1,1323,0,2000,1,999,1,1143,0,1005,1,1119,0,1445,0,968,1,1961,0,2000,1,263,0,834,1,965,0,895,0,965,0,779,1,1079,1,970,0,1100,0,2000,0,240,1,1114,1,1182,0,1444,0,1563,1,855,1,768,1,981,0,1186,0,1068,0,1141,3.75,6.74112032724985,2.27272727272727,4.25461586665904,2.98245614035088,1724.59259259259,1551.84,2423.52,1899.98419753086,0.75,0.833333333333333,0.454545454545455,0.596491228070175,1470.08333333333,1262.08333333333,1163.72727272727,1248.9298245614,442.951558675814,509.434706019299,433.119301746591,459.901536808584
"ctlk10","M","kinder","school4","school4_kinder","control_1","participant",48,11,16602,9,19218,28,56850,92670,1,1047,1,1266,1,1355,1,1214,1,1269,1,1394,0,2000,1,1289,1,1417,1,1542,1,1512,1,1297,1,1411,0,2000,1,968,1,1708,1,1766,1,1663,1,1759,0,2000,0,669,1,1937,1,1556,1,1781,0,2000,0,2000,1,607,1,1904,1,1822,1,1740,1,1363,1,1628,0,2000,1,1373,1,1844,1,1871,1,1370,1,1847,1,1850,0,2000,1,1698,1,1592,1,1968,1,1347,1,1965,1,1821,1,1668,1,1442,1,1569,1,1571,1,1710,1,1667,1,1721,1,1852,0,2000,1,1808,1,2232,6.92337505694448,3.75,5.80208589051515,5.49182031581988,5.88644322757673,1448.13223140496,2155.40740740741,1972.00255102041,1858.51406327759,0.916666666666667,0.75,0.848484848484849,0.842105263157895,1383.5,1601.5,1722.72727272727,1625.78947368421,235.303092743265,408.835930639441,297.287242486883,335.341975603269
"ctlk11","M","kinder","school4","school4_kinder","control_1","participant",27,4,13215,9,19292,14,56957,89464,1,190,0,16,1,1469,0,2000,1,444,0,2000,0,229,0,2000,0,336,1,1994,0,2000,0,537,0,2000,1,1696,0,2000,1,1790,1,1703,1,1226,1,1412,0,2000,1,1645,1,1342,1,1213,1,1265,0,2000,0,395,0,2000,0,2000,1,1708,0,2000,0,2000,1,1603,0,2000,1,1424,1,1556,0,2000,1,1272,1,1455,0,2000,1,1478,0,2000,0,2000,1,1616,1,1239,0,2000,0,2000,1,1846,0,2000,0,2000,0,2000,1,1656,1,1520,0,2000,1,328,0,2000,0,2000,1,1861,1.66666666666667,3.75,2.12121212121212,2.51262626262626,2.36842105263158,3072.75,1969.18518518519,3461.9693877551,2834.63485764676,0.333333333333333,0.75,0.424242424242424,0.473684210526316,1101.25,1607.66666666667,1725.9696969697,1569.54385964912,866.978884612328,307.63358763702,428.77663800985,577.075263418146
"ctlk12","M","kinder","school4","school4_kinder","control_1","participant",20,9,13511,10,16881,11,66000,96392,1,82,1,1441,1,1075,1,1198,0,2000,0,71,1,1123,1,1240,1,1089,1,969,0,2000,1,1223,0,2000,0,327,1,1356,1,1179,1,1352,1,1670,1,1572,1,1704,1,1714,1,1201,1,1310,1,1496,0,2000,0,2000,1,1823,0,2000,0,1813,0,1209,0,2000,1,502,0,1887,1,1452,0,2000,1,1555,1,1342,1,1910,0,1933,0,2000,0,206,0,1419,0,2000,0,2000,0,2000,0,709,1,1259,1,1167,1,1526,0,1154,0,2000,1,1110,0,2000,1,1554,0,1234,0,965,0,2320,3.75,6.24210977007728,1.66666666666667,3.88625881224798,2.63157894736842,1559.66666666667,1746.48,4145.45454545455,2483.86707070707,0.75,0.833333333333333,0.333333333333333,0.350877192982456,1125.91666666667,1406.75,1577.24242424242,1446.33333333333,594.379349074361,417.163173873682,504.733223489339,530.648906438864
"ctlk13","F","kinder","school4","school4_kinder","control_1","participant",21,4,17344,3,19296,14,47572,84212,0,1532,0,566,0,2000,1,1638,1,1752,0,2000,0,212,1,1149,0,2000,1,1878,0,2000,0,617,0,2000,1,1743,0,2000,1,1385,0,2000,1,440,0,2000,0,1916,0,2000,0,287,0,1800,0,1725,0,1307,0,2000,1,1189,1,1269,0,1268,0,1394,0,1443,1,1327,0,1275,0,1200,1,1375,0,2000,1,505,0,2000,0,2000,0,2000,1,335,0,1414,1,1407,1,1189,0,1171,1,1239,0,2000,1,1314,1,1376,0,2000,0,1310,1,1249,1,1118,1,1218,0,2000,0,1268,0,2412,1.66666666666667,1.25,2.12121212121212,1.67929292929293,1.84210526315789,4812.75,4757.33333333333,2712.39795918367,4094.160430839,0.333333333333333,0.25,0.424242424242424,0.368421052631579,1445.33333333333,1608,1441.57575757576,1477.40350877193,648.409569405765,609.840217523485,441.079785179438,521.000954881532
"ctlk14","M","kinder","school4","school4_kinder","control_1","participant",29,11,15598,8,17520,10,41522,74640,1,1322,1,1185,1,1166,1,1168,1,809,1,1195,1,1085,1,1390,1,1134,1,1936,0,2000,1,1208,1,1677,1,782,1,1233,0,2000,0,2000,1,1350,1,1200,1,1220,1,1700,0,2000,0,747,1,1611,0,1179,1,1204,1,856,0,2000,0,1024,0,1044,0,1852,0,1782,0,1337,0,2000,0,2000,0,257,1,1467,1,1187,0,1220,1,1057,0,2000,0,251,0,1954,0,2000,0,1174,1,1317,1,1152,0,688,0,192,1,1323,1,762,0,793,1,1096,0,874,0,2000,0,480,0,2000,7.17539306577387,3.33333333333333,1.51515151515152,4.00795930475291,2.54385964912281,1348.56198347107,2019.9375,3768.93,2379.14316115702,0.916666666666667,0.666666666666667,0.303030303030303,0.508771929824561,1299.83333333333,1460,1258.24242424242,1309.47368421053,341.924455594117,443.044426255837,561.20473260116,497.910961104463
"ctlk15","M","kinder","school4","school4_kinder","control_1","participant",19,7,16683,4,16139,8,49822,82644,1,1609,0,2000,0,2000,0,452,1,989,1,1680,1,1050,0,2000,1,1803,0,2000,1,261,1,839,0,2000,1,1777,1,1613,1,1082,0,1073,0,936,0,1428,0,2000,0,355,0,2000,0,138,1,1737,0,2000,0,2000,1,925,0,2000,0,1381,0,2000,1,571,0,2000,0,355,0,2000,0,239,0,2000,0,2000,0,2000,0,2000,0,2000,0,2000,1,1540,0,2000,1,711,1,1595,0,963,0,788,0,1462,0,404,1,1081,0,1316,0,2000,1,1830,1,1571,0,1831,0,2000,0,1259,2.91666666666667,1.66666666666667,1.21212121212121,1.93181818181818,1.66666666666667,2015.75510204082,4656.75,5065.5,3912.66836734694,0.583333333333333,0.333333333333333,0.242424242424242,0.333333333333333,1390.25,1344.91666666667,1509.75757575758,1449.89473684211,641.41294669021,636.28602178199,585.714042339724,601.339536968762
"ctlk16","F","kinder","school4","school4_kinder","control_1","participant",28,12,14464,8,14799,8,53080,82343,1,1267,1,1054,1,1033,1,1200,1,1828,1,1090,1,1022,1,1148,1,1069,1,1356,1,1443,1,954,0,1231,0,2000,1,48,0,339,1,1280,1,1809,1,1208,1,1715,1,1172,1,1372,1,1559,0,1066,0,2000,0,199,0,1485,0,1362,1,1506,0,2000,0,2000,0,1714,1,1200,1,1576,0,2000,0,1675,0,1639,0,2000,0,2000,0,2000,0,2000,1,1602,0,1638,0,1474,0,2000,1,309,1,1475,0,1808,0,1574,1,1695,1,1500,0,1756,0,1387,0,2000,0,506,0,2000,0,2000,7.75197892427826,3.33333333333333,1.21212121212121,4.09914448991094,2.45614035087719,1205.33333333333,2167.5,5601.234375,2991.35590277778,1,0.666666666666667,0.242424242424242,0.491228070175439,1205.33333333333,1233.25,1608.48484848485,1444.61403508772,244.07276609961,565.355419183367,473.318875152637,490.070977162127
"ctlk17","F","kinder","school4","school4_kinder","control_1","participant",39,11,13600,10,16272,18,46762,76634,1,948,1,974,1,1083,1,979,1,861,1,925,1,932,0,2000,1,1094,1,929,1,1825,1,1050,0,1085,1,1444,1,1416,1,1949,0,2000,1,1323,1,1162,1,1225,1,1011,1,1385,1,1064,1,1208,0,2000,0,365,1,1564,0,1201,1,1277,1,1822,1,1510,1,1603,1,1529,1,1290,1,1306,1,1515,1,1263,0,1074,1,1881,1,1298,1,1652,0,2000,0,136,0,2000,1,128,1,317,0,2000,0,1312,0,1161,1,1764,0,2000,0,2000,0,2000,0,2000,0,1024,1,1437,1,1333,7.7225835600738,6.55663793855598,2.72727272727273,5.66883140863417,3.42105263157895,1150.4132231405,1582.44,2494.25,1742.36774104683,0.916666666666667,0.833333333333333,0.545454545454545,0.684210526315789,1133.33333333333,1356,1417.0303030303,1344.45614035088,372.210676739381,321.090471532699,543.971304668758,478.787086223968
"ctlk18","M","kinder","school4","school4_kinder","control_1","participant",36,11,13593,8,14670,17,42921,71184,1,1166,1,979,1,822,1,1177,1,1153,1,1144,0,2000,1,961,1,949,1,1157,1,938,1,1147,0,1145,0,873,1,1247,1,781,1,1296,1,892,0,899,1,2000,0,2000,1,426,1,1389,1,1722,1,1808,0,1470,0,1234,0,1495,1,1425,1,1120,1,1672,0,1175,1,1630,1,815,0,1299,0,2000,0,1288,1,1283,0,824,1,996,1,1898,1,953,0,891,1,918,1,1603,0,1962,1,1751,0,1343,0,991,1,1108,0,2000,1,209,0,1486,0,1192,0,643,1,1339,1,1100,7.27365369236529,3.33333333333333,2.57575757575758,4.3942482004854,3.15789473684211,1149.71900826446,1828.6875,2469.63321799308,1816.01324208585,0.916666666666667,0.666666666666667,0.515151515151515,0.631578947368421,1132.75,1222.5,1300.63636363636,1248.84210526316,298.162288024492,492.083788135166,416.214098915887,410.65269430304
"ctl2k01","M","kinder","school5","school5_kinder","control_2","participant",33,11,16000,9,17317,13,45851,79168,1,1157,1,1071,1,1862,1,1532,1,1925,0,252,1,1227,1,1144,1,1154,1,1202,1,1813,1,1661,0,2000,0,2000,1,1341,0,2000,1,395,1,1309,1,1419,1,1300,1,1616,1,1222,1,1457,1,1258,0,2000,0,2000,1,1852,1,1039,0,1161,0,799,0,2000,1,1255,0,964,0,948,1,1402,1,1135,0,2000,1,511,0,2000,0,912,0,1099,0,1434,1,1230,1,1587,0,2000,1,1789,0,2000,1,1957,1,230,0,1261,0,1014,1,1743,1,1092,0,1448,0,989,0,2000,0,1000,7.07819979921147,3.75,1.96969696969697,4.26596558963615,2.89473684210526,1561.78512396694,1676.59259259259,3284.76923076923,2174.38231577626,0.916666666666667,0.75,0.393939393939394,0.578947368421053,1333.33333333333,1443.08333333333,1389.42424242424,1388.91228070175,464.389008822508,446.361748591947,495.022918049194,472.033453744154
"ctl2k02","M","kinder","school5","school5_kinder","control_2","participant",27,10,15543,6,17269,11,44885,77697,1,1255,1,1373,1,1547,0,2000,1,563,1,1004,1,1033,1,1227,1,1001,1,1450,0,2000,1,1090,0,2000,1,493,0,966,0,2000,1,568,0,2000,0,2000,1,1195,0,2000,1,440,1,1972,1,1635,1,1869,0,1882,0,2000,1,1180,0,860,0,1634,0,1101,0,2000,1,594,0,134,0,278,1,1725,0,2000,1,238,1,1744,0,1771,0,800,0,1264,0,2000,0,2000,1,1889,0,1165,0,469,0,2000,1,1300,0,1423,0,971,1,975,1,939,1,1191,0,1273,0,1220,0,2996,6.82183952920425,2.5,1.66666666666667,3.66283539862364,2.36842105263158,1385.16,2101,3721.09090909091,2402.41696969697,0.833333333333333,0.5,0.333333333333333,0.473684210526316,1295.25,1439.08333333333,1360.15151515152,1363.10526315789,416.860152045787,662.703342150143,638.208142047528,596.1356114956
"ctl2k03","F","kinder","school5","school5_kinder","control_2","participant",20,8,16630,1,16689,11,46492,79811,1,1538,1,1430,1,985,1,740,0,2000,0,2000,1,953,0,2000,1,1034,0,2000,1,1177,1,773,0,2000,0,1423,0,2000,1,70,0,1137,0,1097,0,811,0,2000,0,2000,0,1117,0,1034,0,2000,0,2000,0,138,0,2000,1,770,0,2000,0,2000,1,1401,0,2000,0,2000,0,261,0,1679,0,60,1,1199,0,2000,1,1584,0,1562,0,2000,0,6,1,143,1,991,0,2000,0,2000,0,1654,0,2000,1,1649,0,2000,1,286,0,2000,1,1739,1,1084,0,2000,1,286,0,2000,3.33333333333333,0.416666666666667,1.66666666666667,1.80555555555556,1.75438596491228,1618.125,NA,3036,NA,0.666666666666667,0.0833333333333333,0.333333333333333,0.350877192982456,1385.83333333333,1390.75,1408.84848484848,1400.19298245614,508.293371504244,624.525001319184,732.548553050074,658.873807519762
"ctl2k04","M","kinder","school5","school5_kinder","control_2","participant",31,10,13761,6,14571,15,51827,80159,1,866,1,909,1,1340,0,258,1,1097,1,831,1,1083,0,2000,1,1154,1,1959,1,1274,1,990,0,2000,0,2000,1,1702,1,1119,0,1157,0,809,1,1198,0,695,0,850,1,1121,1,1085,1,835,0,1525,0,2000,1,224,0,2000,0,1885,1,1638,1,1294,1,1971,1,1445,0,2000,1,1912,1,1879,1,1486,0,2000,1,1683,0,2000,0,1342,0,1199,0,1458,0,2000,1,865,1,849,0,2000,0,1409,0,1151,0,1720,1,1511,0,883,1,1430,1,1418,1,1946,0,761,0,2943,6.99191919027477,2.5,2.27272727272727,3.92154882100068,2.71929824561404,1380.36,2353.33333333333,3160.81333333333,2298.16888888889,0.833333333333333,0.5,0.454545454545455,0.543859649122807,1146.75,1214.25,1570.51515151515,1406.29824561404,476.483926085846,449.350870195502,510.481091790634,520.958696090757
