"id","sex","grade","school","class_id","condition","status","respuesta_pregunta_1","tiempo_pregunta_1","respuesta_pregunta_2","tiempo_pregunta_2","respuesta_pregunta_3","tiempo_pregunta_3","respuesta_pregunta_4","tiempo_pregunta_4","respuesta_pregunta_5","tiempo_pregunta_5","respuesta_pregunta_6","tiempo_pregunta_6","respuesta_pregunta_7","tiempo_pregunta_7","respuesta_pregunta_8","tiempo_pregunta_8","respuesta_pregunta_9","tiempo_pregunta_9","respuesta_pregunta_10","tiempo_pregunta_10","respuesta_pregunta_11","tiempo_pregunta_11","respuesta_pregunta_12","tiempo_pregunta_12","respuesta_pregunta_13","tiempo_pregunta_13","respuesta_pregunta_14","tiempo_pregunta_14","respuesta_pregunta_15","tiempo_pregunta_15","respuesta_pregunta_16","tiempo_pregunta_16","respuesta_pregunta_17","tiempo_pregunta_17","respuesta_pregunta_18","tiempo_pregunta_18","respuesta_pregunta_19","tiempo_pregunta_19","respuesta_pregunta_20","tiempo_pregunta_20","respuesta_pregunta_21","tiempo_pregunta_21","respuesta_pregunta_22","tiempo_pregunta_22","respuesta_pregunta_23","tiempo_pregunta_23","respuesta_pregunta_24","tiempo_pregunta_24","dccs_tv_score","dccs_mean_acc","dccs_mean_rt"
"mixk06","F","kinder","school3","school3_kinder","mixed","participant",1,10516,1,2635,1,15127,1,2335,1,1633,1,3896,1,2289,1,2081,1,2273,1,1915,1,2198,1,2473,1,4009,1,1884,1,1825,1,1495,1,1551,1,1771,1,1779,1,2178,1,2210,1,2249,1,2701,1,1976,5.88076666965895,1,2243.45454545455
"mixk07","M","kinder","school3","school3_kinder","mixed","participant",1,4437,1,2149,1,1621,1,3172,1,1488,1,2070,1,2665,1,3726,1,2661,1,2798,1,1940,1,1884,1,7001,1,2781,1,1646,1,2024,1,1578,1,1571,1,1268,1,1748,1,5039,1,1460,1,2654,1,3335,5.98272491965,1,2613.16666666667
"mixk08","M","kinder","school3","school3_kinder","mixed","participant",1,9878,1,12656,1,3968,1,13289,0,1790,1,2767,1,5172,1,5729,1,3952,1,2670,1,7828,1,2781,1,4873,1,2251,0,1164,1,3230,1,2351,1,1108,0,862,1,2068,1,3213,1,956,1,2065,1,2309,4.5865287088421,0.875,3640.47368421053
"mixk09","F","kinder","school3","school3_kinder","mixed","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mixk10","M","kinder","school3","school3_kinder","mixed","participant",1,5852,1,2158,1,1866,1,3293,1,1942,1,2922,1,3957,1,5508,1,2051,1,5844,1,4888,1,1721,1,6843,0,4830,1,2244,0,5551,1,3594,1,2713,1,9986,1,1420,1,4518,1,2217,1,1972,1,3870,4.6198483895487,0.916666666666667,3699.04545454545
"mixk11","M","kinder","school3","school3_kinder","mixed","participant",1,4641,1,2365,1,2125,1,2361,1,2193,1,2108,1,1743,1,2460,1,2181,1,2010,1,1497,1,1570,1,3329,1,1601,1,1565,1,1957,1,2285,0,1564,0,9066,1,2761,1,1612,1,1674,1,1710,1,1895,5.63367481913728,0.916666666666667,2165.59090909091
"mixk12","M","kinder","school3","school3_kinder","mixed","participant",1,7043,1,2901,1,2965,1,2091,1,1695,1,1636,1,2054,0,2055,1,2652,1,2402,1,2441,1,2269,1,4491,1,3476,1,1859,1,1789,1,1443,1,3915,1,1763,1,1769,0,1475,1,1798,0,3452,1,2485,5.1543263762985,0.875,2616.04761904762
"mixk13","F","kinder","school3","school3_kinder","mixed","participant",1,13500,1,2638,0,1785,1,3896,1,1547,1,1910,1,1483,1,2239,1,1625,1,1478,1,1430,1,1108,1,3957,1,4766,1,1538,1,1217,1,1466,1,3570,1,891,1,1821,1,1203,1,1012,1,1360,1,2131,6.64796441001638,0.958333333333333,2013
"mixk14","M","kinder","school3","school3_kinder","mixed","participant",1,4365,1,2662,0,1241,1,1679,1,1370,1,1147,1,1993,1,1278,1,964,1,1186,1,890,1,1176,1,1613,1,1269,1,1162,1,1642,1,1230,1,892,1,972,1,925,1,1179,0,883,1,1314,1,872,7.12174935618095,0.916666666666667,1444.54545454545
"mixk15","F","kinder","school3","school3_kinder","mixed","participant",0,3100,1,2978,0,4898,1,4617,1,1384,0,2585,1,1356,1,2106,1,3187,0,2539,0,2372,0,2002,1,2046,1,1148,1,1007,1,1006,1,1527,0,995,1,1180,1,3121,1,7684,1,5991,1,906,1,1062,3.54166666666667,0.708333333333333,2488.58823529412
"mixk16","F","kinder","school3","school3_kinder","mixed","participant",1,1850,1,2318,1,2570,1,2288,1,5058,1,1090,1,1984,1,2221,1,2918,1,2572,1,2140,1,1533,1,2996,0,3118,1,3143,1,2896,1,1972,1,3090,0,3459,1,5136,1,1323,1,4532,1,1816,1,2505,5.1926878027569,0.916666666666667,2634.13636363636
"mixk17","M","kinder","school3","school3_kinder","mixed","atypical",1,9096,1,4153,1,7276,1,3324,1,3530,1,7051,1,1828,1,2463,1,1639,1,1888,1,2553,1,1808,1,3926,1,2204,1,2908,1,1933,1,2552,1,4809,1,1856,1,1436,1,2704,1,1369,1,1210,1,2474,5.494304713185,1,3166.25
"mixk18","M","kinder","school3","school3_kinder","mixed","atypical",1,8394,1,7362,1,7294,1,6720,1,6284,1,6251,1,5938,1,4938,1,5376,1,5632,0,4328,0,3928,1,4928,1,3911,1,3928,1,3217,1,4827,1,3938,1,2984,1,2846,1,2837,1,2948,1,2197,1,2394,4.58333333333333,0.916666666666667,4779.27272727273
"mixk19","F","kinder","school3","school3_kinder","mixed","participant",1,5757,1,2736,1,7289,1,2715,1,2352,1,3616,1,3652,1,2546,1,5027,1,2381,1,2779,1,6276,1,4178,1,4872,1,2124,1,3077,1,1958,1,2044,1,1610,1,2008,1,1818,1,2145,1,1768,1,1645,5.36678568953235,1,3182.20833333333
"mixk20","M","kinder","school3","school3_kinder","mixed","atypical",0,8382,0,3628,1,5629,1,7827,1,6855,1,8327,1,7693,1,6503,1,8473,1,6383,1,7462,0,3284,0,7362,1,7483,1,4532,1,6483,1,7472,0,3832,0,3272,0,2827,0,2174,0,1637,0,839,0,839,2.70833333333333,0.541666666666667,7009.38461538462
"mixk21","F","kinder","school3","school3_kinder","mixed","participant",1,9440,1,40596,1,12702,1,3252,1,3276,1,2243,1,1469,1,1816,1,1186,1,938,1,1918,1,1692,1,6253,1,2038,1,1797,1,1497,1,1779,1,1348,1,1467,1,1386,1,1362,1,1090,1,1208,1,1536,6.72985473068945,1,2272.31818181818
"mixk22","M","kinder","school3","school3_kinder","mixed","participant",1,2848,1,2018,1,1494,1,1662,1,1984,1,2747,1,2001,1,1704,1,2428,1,2997,1,2487,1,2349,1,4104,1,1159,1,2646,1,3075,1,3263,0,4211,0,2154,0,1020,0,2312,0,3097,0,1266,0,1878,3.54166666666667,0.708333333333333,2409.76470588235
"mixk23","F","kinder","school3","school3_kinder","mixed","participant",1,7402,1,3233,1,3292,1,1762,1,1629,1,4109,1,2089,1,1585,1,2657,1,1490,1,1440,1,2324,1,7599,1,2471,1,1594,1,2382,1,2312,1,1955,1,3370,1,1832,1,1493,1,1915,1,1636,1,1586,6.10094344370845,1,2631.54166666667
"mixk24","F","kinder","school3","school3_kinder","mixed","participant",1,3171,1,3103,1,1875,1,2133,1,2355,1,2806,1,2612,1,5897,1,5148,1,2889,1,5005,1,2297,1,4284,1,2149,1,2413,1,2985,1,3670,0,4356,1,3525,1,2252,1,6055,1,2541,1,2756,1,17593,4.93725225788273,0.958333333333333,3269.13636363636
"mixk25","F","kinder","school3","school3_kinder","mixed","participant",1,4869,1,1757,1,1428,1,2050,1,1637,1,1042,1,1033,1,1149,0,1495,1,1381,1,982,0,1161,1,2087,1,1608,1,2751,1,1327,1,1554,1,5328,1,1672,0,979,1,2148,1,1335,1,1822,1,2707,6.06536916138104,0.875,1984.14285714286
"mixk26","F","kinder","school3","school3_kinder","mixed","participant",1,5114,1,2473,1,3609,1,1246,1,911,1,1199,1,4031,1,1222,1,1572,1,1753,1,1064,1,1606,0,2073,0,1622,0,897,1,3435,1,1853,1,1190,1,941,1,1336,1,1951,1,1721,1,2357,1,1769,5.92572927193214,0.875,2016.80952380952
"mixk27","F","kinder","school3","school3_kinder","mixed","participant",1,2858,1,1894,1,1824,1,2513,1,3339,1,2376,1,1289,1,1475,1,1354,1,1563,1,1847,1,1346,1,2334,1,2350,1,3312,1,1842,1,1835,1,1496,1,1318,1,1675,1,1335,1,2243,1,1505,1,4358,6.36642857291521,1,2053.375
"mixk28","M","kinder","school3","school3_kinder","mixed","participant",0,1163,1,2837,1,2928,1,3927,0,983,1,2982,1,2627,1,2682,1,2873,1,2179,1,2964,1,2613,0,1427,0,2185,0,1726,0,1056,0,1327,0,962,0,828,0,1737,1,2726,1,4282,0,1286,1,1264,2.70833333333333,0.541666666666667,2837.23076923077
"ppr501","F","fifth","school1","school1_fifth","paper","participant",1,3401,1,2379,1,1565,1,1215,1,1180,1,960,1,1191,1,1188,1,1742,1,1415,1,1298,1,1077,1,2157,1,1025,1,1070,1,1030,1,1697,1,1045,1,2008,1,1520,1,1016,1,1255,1,1298,1,1021,7.47673120703682,1,1448.04166666667
"ppr502","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr503","M","fifth","school1","school1_fifth","paper","participant",1,3057,1,2913,1,1235,1,1202,1,2727,1,1642,1,1584,1,1711,1,1163,1,1343,1,1234,1,2204,1,1542,1,1395,1,1284,1,1191,1,1224,1,1286,1,1279,0,1403,1,2336,1,1595,1,2121,1,1276,6.92844307707592,0.958333333333333,1675.82608695652
"ppr504","F","fifth","school1","school1_fifth","paper","participant",1,1543,1,1226,1,805,1,929,1,831,1,727,1,847,1,821,1,961,1,1003,1,635,1,1040,0,2408,0,1824,1,1366,1,1044,1,1151,1,905,1,817,1,849,1,903,1,865,1,942,1,1155,7.89086460566541,0.916666666666667,971.136363636364
"ppr505","F","fifth","school1","school1_fifth","paper","participant",1,1480,1,3145,1,1032,1,1263,1,1042,1,1068,1,922,1,1246,1,945,1,925,1,910,1,1154,1,2115,1,946,1,982,1,830,1,753,1,1052,1,1013,1,1378,1,904,1,872,0,2182,1,820,7.82135921761301,0.958333333333333,1165.08695652174
"ppr506","F","fifth","school1","school1_fifth","paper","participant",1,1818,1,1151,1,739,1,818,1,764,1,757,1,977,1,780,1,737,1,797,1,891,1,865,1,1609,1,865,1,755,1,715,1,739,1,819,1,874,1,863,1,742,1,882,1,911,1,1604,8.54895824333279,1,936.333333333333
"ppr507","M","fifth","school1","school1_fifth","paper","participant",1,2031,1,1949,1,1852,1,1134,1,1057,1,802,1,1559,1,962,1,950,1,992,1,1103,1,947,1,3015,1,1010,1,1020,1,1321,0,1119,1,1447,1,1571,1,2051,1,1816,1,1511,1,2424,1,1299,7.08054326314783,0.958333333333333,1470.5652173913
"ppr508","F","fifth","school1","school1_fifth","paper","participant",1,2592,1,1961,1,2115,1,1578,1,2041,1,1885,1,1868,1,1753,1,1446,1,1731,1,1580,1,1596,1,3004,1,1708,1,1547,1,1783,1,1470,1,2905,1,1692,1,1333,1,1457,1,1314,1,1408,1,1356,6.58498963549679,1,1796.79166666667
"ppr509","F","fifth","school1","school1_fifth","paper","participant",1,1802,1,1126,1,1062,1,1002,1,1031,1,907,1,1408,1,1219,1,1280,1,1201,1,1103,1,1120,1,1936,1,999,1,955,1,974,1,1027,1,1031,1,1365,1,1096,1,1301,1,1186,1,1955,1,1095,7.77074532407458,1,1215.875
"ppr510","M","fifth","school1","school1_fifth","paper","participant",1,2667,1,986,1,870,1,1063,1,1017,1,2084,0,14,1,3179,1,1692,1,3175,1,1913,1,936,1,195,1,1580,1,1467,1,1077,1,2030,1,1265,1,1874,1,2524,1,1298,1,2197,1,2155,1,1985,6.38981931304508,0.958333333333333,1705.60869565217
"ppr511","M","fifth","school1","school1_fifth","paper","participant",1,2089,1,2812,1,3665,0,1677,1,2495,1,1368,1,1104,1,2807,1,1379,1,2141,1,2096,1,1258,1,2009,0,990,1,1803,1,1511,1,1120,1,1707,1,904,1,1305,0,897,1,2718,1,1040,1,1300,5.94852271479481,0.875,1839.57142857143
"ppr512","M","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr513","F","fifth","school1","school1_fifth","paper","participant",1,1393,1,1878,1,1279,1,1341,1,1077,1,1229,1,946,1,963,1,841,1,660,1,1090,1,1007,1,2852,1,1164,1,1448,1,894,1,1090,1,956,1,941,1,1746,1,1225,1,1562,1,1108,1,1283,7.70990326839888,1,1248.875
"ppr514","M","fifth","school1","school1_fifth","paper","participant",1,1780,1,2119,1,1402,1,1066,1,1291,1,1286,1,1730,1,1932,1,1355,1,2691,1,1132,1,1034,1,1878,0,1211,1,3870,1,1334,1,1154,1,1180,1,1173,1,1143,1,2320,1,1136,1,1445,0,1906,6.82300362871932,0.916666666666667,1611.40909090909
"ppr515","M","fifth","school1","school1_fifth","paper","participant",1,3371,1,1747,1,1343,1,2155,1,1279,1,1331,1,1330,1,1728,1,1213,1,1183,1,1673,1,1186,1,2878,1,2412,1,1402,1,1336,1,1281,1,1372,1,1379,1,1091,1,1152,1,1629,1,1335,1,1130,7.25006730120134,1,1580.66666666667
"ppr516","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr517","M","fifth","school1","school1_fifth","paper","participant",0,6960,1,5958,1,2085,1,1340,1,1541,1,2184,1,2483,1,2088,1,1396,1,1643,1,1374,1,895,1,1401,1,1197,1,2076,1,1653,1,2568,1,3646,1,1429,1,1481,1,1468,1,1464,1,2377,1,1826,6.47182647593051,0.958333333333333,1981.4347826087
"ppr518","M","fifth","school1","school1_fifth","paper","participant",1,1393,1,1088,1,921,1,2279,1,1648,1,1319,1,1146,1,1307,1,1461,1,1171,1,1088,1,1099,1,3088,1,1685,1,1272,1,975,1,960,1,698,1,694,1,702,1,841,1,891,1,718,1,908,7.81630638728599,1,1223
"ppr519","F","fifth","school1","school1_fifth","paper","participant",1,2717,1,2960,1,2263,1,1602,1,1405,0,1105,1,1192,1,1438,1,1325,1,1107,1,1016,1,1348,1,1866,1,1639,1,1519,1,1450,1,1854,1,1365,1,1952,1,1850,1,1393,1,1217,1,1363,1,1402,6.84372510977363,0.958333333333333,1619.26086956522
"ppr520","F","fifth","school1","school1_fifth","paper","participant",1,2076,1,1845,1,1712,1,1300,1,1199,1,1315,1,1119,1,970,1,1399,1,1198,1,1364,1,2120,1,2191,1,1521,1,1893,1,1887,1,1430,1,2593,1,2072,1,3381,1,4015,1,1763,1,1405,1,1769,6.52410242443592,1,1814.04166666667
"ppr521","M","fifth","school1","school1_fifth","paper","participant",1,4090,1,1596,1,1163,1,1242,1,1108,1,1196,1,1639,1,1340,1,1401,1,1796,1,1080,1,1158,1,2928,1,1091,1,1064,0,1310,1,3115,1,2540,1,1168,1,898,1,1143,1,853,0,1291,1,1000,7.18246671501843,0.916666666666667,1573.13636363636
"ppr522","M","fifth","school1","school1_fifth","paper","participant",0,3510,1,1282,1,1962,1,1080,1,1385,1,1452,1,3082,1,1043,1,1768,1,1488,1,818,1,907,1,5503,1,2998,1,899,1,849,1,803,1,943,1,874,1,908,1,1599,0,1365,0,1239,0,2241,6.76816192164787,0.833333333333333,1582.15
"ppr523","M","fifth","school1","school1_fifth","paper","participant",1,6877,1,2566,1,3256,1,3795,1,1466,1,1409,1,1893,1,6368,1,1364,1,6690,1,2370,0,5486,0,4440,0,3096,1,7968,0,6330,1,7320,0,4824,1,4906,1,3927,0,7050,1,2801,1,2288,1,2104,3.75,0.75,3853.77777777778
"ppr524","M","fifth","school1","school1_fifth","paper","participant",1,3697,1,9342,1,1672,1,1111,1,1194,1,1414,1,1698,1,1169,1,1022,1,1358,1,1370,1,1185,1,2279,1,1218,1,1940,1,1522,1,1102,1,1645,1,1702,1,1320,1,2718,1,1100,1,1000,1,1132,7.19948810870919,1,1871.25
"ppr525","F","fifth","school1","school1_fifth","paper","participant",1,1851,1,692,1,834,0,734,1,1770,1,972,1,1224,1,1558,1,770,1,806,1,986,1,730,1,1657,1,621,1,1043,1,1633,1,1258,1,862,1,1805,1,1435,1,831,1,944,1,1176,1,866,7.89674642808967,0.958333333333333,1144.52173913043
"ppr526","M","fifth","school1","school1_fifth","paper","participant",1,2181,1,1151,1,1036,1,976,1,909,1,1429,1,914,1,1547,1,1156,1,982,1,1037,1,886,1,3224,1,1128,1,1152,1,985,1,644,1,892,1,485,1,914,1,675,1,822,1,1103,1,919,8.11216418546854,1,1131.125
"ppr527","M","fifth","school1","school1_fifth","paper","participant",1,1555,1,1350,1,1165,1,1147,1,929,1,836,1,742,1,1078,1,638,1,587,1,452,1,697,0,1271,1,1322,1,749,1,492,1,540,1,3557,1,1045,1,1219,1,1232,1,873,1,1103,1,914,8.06291721387726,0.958333333333333,1053.13043478261
"ppr528","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr529","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr530","F","fifth","school1","school1_fifth","paper","participant",1,3223,1,2277,1,1538,1,1829,1,1520,1,1313,1,1325,1,1464,1,1535,1,1970,1,1494,1,1341,1,2049,1,1153,1,1146,1,1215,1,1628,1,1426,1,1490,1,1465,1,1032,1,1076,1,1194,1,1092,7.00110119047231,1,1533.125
"ppr531","M","fifth","school1","school1_fifth","paper","participant",1,2395,1,1613,1,1449,1,1270,1,1530,1,1000,1,879,1,968,1,970,1,820,1,1236,1,959,1,1940,1,1223,1,1570,1,1287,1,1070,1,935,1,1090,1,979,1,994,1,867,1,917,1,1067,7.88084564535835,1,1209.5
"ppr532","F","fifth","school1","school1_fifth","paper","participant",1,1382,1,1337,1,1152,1,889,1,1071,1,988,1,1099,1,1070,1,3984,1,13159,0,1057,1,1468,1,1625,1,1135,1,1007,1,3052,1,2941,1,970,1,1693,1,4011,1,737,1,1018,1,1218,1,993,7.48320693965586,0.958333333333333,1583.63636363636
"ppr533","M","fifth","school1","school1_fifth","paper","participant",0,1967,1,2099,0,1182,1,3555,1,1212,0,1200,1,2044,1,2541,1,997,1,1056,0,1134,0,1295,1,8143,1,1016,1,1493,1,1622,0,1479,1,3076,1,986,0,1506,1,1039,1,1940,1,1114,1,972,3.54166666666667,0.708333333333333,2053.23529411765
"ppr534","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr535","M","fifth","school1","school1_fifth","paper","participant",1,2600,1,1660,1,1850,1,1686,1,2048,1,1277,1,1241,1,1464,1,1194,1,1135,1,1101,1,1045,1,3425,1,1482,1,1255,1,1442,1,1299,1,1312,1,1410,1,1332,1,1218,1,1376,1,1314,1,1167,7.28465488140553,1,1513.875
"ppr536","M","fifth","school1","school1_fifth","paper","participant",1,2179,1,3228,1,1831,1,1767,1,1100,1,974,1,1727,1,1441,1,1380,1,1504,1,1680,1,1400,1,2497,1,2939,1,1547,1,2277,1,2142,1,1615,1,1233,1,1277,1,1499,1,1443,1,1283,1,1373,6.88722335533376,1,1722.33333333333
"ppr537","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr538","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pprk01","M","kinder","school1","school1_kinder","paper","atypical",1,1634,1,2867,1,1847,1,2045,1,1883,1,2104,1,2135,1,1871,1,1597,1,1476,1,1142,1,1478,0,4096,0,2895,0,1438,0,1628,1,4284,1,7261,1,2634,1,1963,0,1839,1,2938,0,1729,0,1384,3.54166666666667,0.708333333333333,2421.11764705882
"pprk02","F","kinder","school1","school1_kinder","paper","participant",1,2569,0,1037,1,5984,1,1926,1,1770,1,1543,1,1540,1,1870,1,1634,1,1848,1,903,1,1055,1,4051,1,1780,1,2244,1,2804,1,3637,1,2733,1,2692,1,1462,1,1433,1,1079,1,2411,1,3006,6.11068818132694,0.958333333333333,2259.73913043478
"pprk03","F","kinder","school1","school1_kinder","paper","participant",1,2959,1,2173,1,2385,1,1769,1,2172,1,2324,1,2149,1,1530,1,2128,1,2026,1,1804,1,2323,1,2183,1,1387,0,2048,1,3790,1,1900,1,1524,1,1474,1,1528,1,1834,1,2516,1,2126,1,1743,5.75264947340668,0.958333333333333,2075.95652173913
"pprk04","M","kinder","school1","school1_kinder","paper","participant",1,2151,1,2497,1,1675,1,1430,1,1251,1,1917,1,1718,1,1673,1,2011,1,1477,1,1968,1,1554,1,1921,0,1450,1,2142,1,1712,1,2786,1,1756,1,1385,1,2259,1,1746,1,1496,1,1440,1,2089,6.30215074822674,0.958333333333333,1828.4347826087
"pprk05","M","kinder","school1","school1_kinder","paper","participant",1,2004,1,2892,1,1022,1,1304,1,2248,1,1320,1,2002,1,1033,1,2276,1,1170,1,1305,1,999,1,1825,1,850,1,1397,1,1891,0,1581,1,1605,1,1250,1,1036,1,822,1,981,1,1022,1,1084,7.11668807571385,0.958333333333333,1449.47826086957
"pprk06","F","kinder","school1","school1_kinder","paper","participant",1,3479,1,2459,1,1223,0,1290,1,1096,1,1648,1,988,1,1479,1,1797,1,1697,1,2525,0,1740,1,2794,1,2120,1,1344,1,1575,1,2596,1,1023,1,1675,1,1242,1,1328,1,1025,1,1139,1,1219,6.46781413008491,0.916666666666667,1703.22727272727
"pprk07","M","kinder","school1","school1_kinder","paper","participant",1,2563,1,5425,1,4097,1,1953,1,1534,1,1773,1,1207,1,1418,1,1318,1,1408,1,1182,1,1237,1,3439,1,2203,1,3675,1,3309,1,2039,1,1629,1,1499,1,1362,1,2361,1,2231,1,1982,1,1106,6.32948703559501,1,2164.58333333333
"pprk08","F","kinder","school1","school1_kinder","paper","participant",1,2327,1,1495,1,1601,1,4562,1,11980,1,1671,1,1457,1,1764,1,1750,1,1136,1,1141,1,1625,1,2919,1,1576,1,1643,1,2087,1,3386,1,1836,1,1271,1,1114,1,1279,1,1749,1,1859,1,1970,6.63300389674226,1,1879.04347826087
"pprk09","M","kinder","school1","school1_kinder","paper","participant",1,2576,1,3261,1,2263,1,2803,1,2499,1,3131,1,2240,1,1458,1,1686,1,1884,1,1176,1,2666,1,4854,1,2311,0,4976,1,1662,1,1806,0,1351,1,2459,1,1528,0,3879,1,2223,1,2536,0,3797,4.92394290348315,0.833333333333333,2351.1
"pprk10","M","kinder","school1","school1_kinder","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pprk11","F","kinder","school1","school1_kinder","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pprk12","M","kinder","school1","school1_kinder","paper","participant",1,2493,1,2335,1,2158,1,1747,1,1742,1,1686,1,1234,1,2214,1,2090,1,2331,0,1785,1,2872,1,4493,1,2009,1,2221,1,2132,1,3050,1,3202,1,2138,1,1511,1,1474,1,2301,1,1932,1,1648,5.73694275389504,0.958333333333333,2217.95652173913
"pprk13","M","kinder","school1","school1_kinder","paper","participant",1,17097,1,57795,1,30436,1,10539,1,4191,1,1404,1,1292,0,953,1,4847,1,23144,1,3058,1,2115,0,13329,1,36306,1,5563,1,3036,1,2669,1,2463,1,1685,1,2327,1,1872,1,2718,1,2968,1,2774,4.88407354813485,0.916666666666667,2811.375
"pprk14","M","kinder","school1","school1_kinder","paper","participant",1,11118,0,2375,1,5792,1,12162,1,7855,1,2252,1,4110,1,4285,1,2104,1,1587,1,2327,1,2266,1,6779,1,9893,1,6825,1,2777,1,4466,1,1629,1,6222,0,1561,1,4607,1,3073,1,2163,0,2631,4.375,0.875,4263.78947368421
"pprk15","M","kinder","school1","school1_kinder","paper","participant",0,7380,0,1988,1,12232,1,6016,1,3355,1,2133,1,3428,1,3262,1,2568,1,2068,1,1920,1,1975,0,4684,0,3283,0,3392,0,4538,0,3939,0,3290,0,1956,0,2461,0,1946,0,2076,0,1734,0,3632,2.08333333333333,0.416666666666667,2969.44444444444
"pprk16","F","kinder","school1","school1_kinder","paper","participant",1,4432,1,1629,1,2309,1,1707,1,3011,1,1960,1,2517,1,1930,1,1751,1,1670,1,1782,1,2568,1,1846,1,1615,1,1704,1,1447,1,2042,1,1817,1,1877,1,1857,1,2735,1,1485,1,2936,1,2416,6.32350193274787,1,2126.79166666667
"pprk17","F","kinder","school1","school1_kinder","paper","participant",1,5376,1,7205,1,3251,1,1352,1,1536,1,1202,1,1203,1,1364,1,1169,1,1209,1,1411,1,1294,1,3041,1,1139,1,1412,1,1587,1,1739,1,2163,1,2316,1,1583,1,1238,1,1263,1,1097,1,2281,7.10396354227594,1,2017.95833333333
"pprk18","F","kinder","school1","school1_kinder","paper","participant",1,5374,1,1417,1,1180,1,1051,1,1085,1,1492,1,1129,1,1180,1,988,1,892,1,1032,1,1134,1,2047,1,2145,1,973,1,1452,1,1017,0,1146,1,1860,1,1188,1,1259,1,2298,1,1450,1,1020,7.39552579568398,0.958333333333333,1507.08695652174
